source,target,word_family
feminization_E,feminize_E,feminization
faux_E,faux_F,faux
formaic_E,formula_E,formaic
fortify_E,fortifiier_OF,fortify
fortifiier_OF,fortificare_LateL,fortify
fortificare_LateL,fortis_L,fortify
facere_L,*dhe-_PIE,fortify
flair_E,flaire_OF,flair
flair_OF,flairier_OF,flair
flairier_OF,*flagrare_VL,flair
*flagrare_VL,fragrare_L,flair
fatuous_E,fatuus_L,fatuous
fatuus_L,*fatowo-_PIE,fatuous
*fatowo-_PIE,*bha- (2)_PIE,fatuous
F.M._E,frequency modulation_E,F.M.
fir_E,fyri-_ONor/fyr_ODan,fir
fyri-_ONor/fyr_ODan,*furkhon_PGer,fir
*furkhon_PGer,*perkwu-_PIE,fir
flea (n.)_E,flea_OE,flea (n.)
flea_OE,*flauhaz_PGer,flea (n.)
*flauhaz_PGer,fleon_OE,flea (n.)
fleon_OE,*plou-_PIE,flea (n.)
flea (v.)_E,flea (n.)_E,flea (v.)
flint-lock_E,flint_E,flint-lock
fornication_E,fornicacion_OF,fornication
fornicacion_OF,fornicationem_LateL,fornication
fornicationem_LateL,fornicari_L,fornication
fornicari_L,fornix_L,fornication
fornix_L,fornus,fornication
fishbowl_E,fish (n.)_E,fishbowl
fideism_E,fides_L,fideism
fides_L,*bheidh-_PIE,fideism
fox-fire_E,fox (n.)_E,fox-fire
fabled_E,fable (v.)_E,fabled
fable (v.)_E,fabler_OF,fabled
fabler_OF,fabulari_L,fabled
fabulari_L,fabula_L,fabled
feign_E,fain_E/fein_E,feign
fain_E/fein_E,feinen_E/feynen_E,feign
feinen_E/feynen_E,feindre_OF,feign
feindre_OF,fingere_L,feign
falcon_E,faucon_E,falcon
faucon_E,faucon_OF,falcon
faucon_OF,falconem_LateL,falcon
falconem_LateL,falx_L,falcon
falx_L,*pel- (1)_PIE,falcon
fecal_E,feces_E,fecal
fowler_E,fugelere_OE,fowler
fugelere_OE,fuglian_OE,fowler
fax_E,facsimile (telegraphy)_E,fax
fray (n.)_E,affray_E,fray (n.)
fray (v.)_E,fraiier_OF/froiier_OF,fray (v.)
fraiier_OF/froiier_OF,fricare_L,fray (v.)
fatigues_E,fatigue (n.)_E,fatigues
francium_E,France_E,francium
fifth column_E,quinta columna_E,fifth column
fistic_E,fist (n.)_E,fistic
Fort Sumter_E,sommetier_OF,Fort Sumter
facetious_E,facétieux_F,facetious
facétieux_F,facétie_F,facetious
facétie_F,facetiae_L,facetious
facetiae_L,facetus_L,facetious
facetus_L,facis_L,facetious
firelock_E,fire (n.)_E,firelock
falsifiable_E,falsify_E,falsifiable
full (adj.)_E,full_OE,full (adj.)
full_OE,*fullaz_PGer,full (adj.)
*fullaz_PGer,*pele- (1)_PIE,full (adj.)
full (v.)_E,foler_OF/fouler_OF,full (v.)
foler_OF/fouler_OF,fullo_L,full (v.)
full (n.)_E,fyllo_OE/fyllu_OE,full (n.)
fyllo_OE/fyllu_OE,full (adj.)_E,full (n.)
futile_E,futile_F/futilis_L/futtilis_L,futile
futilis_L/futtilis_L,fundere_L,futile
fundere_L,*gheu-_PIE,futile
flak_E,Flak_Ger,flak
Flak_Ger,Fliegerabwehrkanone_Ger,flak
fluoresce_E,fluorescence_E,fluoresce
fellahin_E,fallah_A,fellahin
fish-tail_E,fish (n.)_E,fish-tail
flamenco_E,flamenco_Span,flamenco
firepower_E,fire (n.)_E,firepower
Fifa_E,Fédération Internationale de Football Association_E,Fifa
fateful_E,fate (n.)_E,fateful
folk-etymology_E,folk (n.)_E,folk-etymology
favour_E,favor_E,favour
flutter_E,floterian_OE,flutter
floterian_OE,flotian_OE,flutter
frontispiece_E,frontispice_F,frontispiece
frontispice_F,frontespizio_I,frontispiece
frontespizio_I,frontispicium_MediL,frontispiece
frontispicium_MediL,frons_L,frontispiece
footman_E,foot (n.)_E,footman
farrago_E,farrago_L,farrago
farrago_L,far_L,farrago
Falasha_E,falasa_E,Falasha
feather (n.)_E,feer_OE,feather (n.)
feer_OE,*fethro_PGer,feather (n.)
*fethro_PGer,*pet-ra-_PIE,feather (n.)
*pet-ra-_PIE,*pet-,feather (n.)
feather (v.)_E,fierian_OE,feather (v.)
feerian_OE,feer_OE,feather (v.)
flod (n.)_E,fld_OE,flod (n.)
fld_OE,*floduz_PGer,flod (n.)
*floduz_PGer,*pleu-_PIE,flod (n.)
flood (v.)_E,flood (n.)_E,flood (v.)
freezer_E,freeze (v.)_E,freezer
fieldstone_E,field (n.)_E,fieldstone
free-handed_E,free (adj.)_E,free-handed
flippancy_E,flippant_E,flippancy
first-class_E,first (adj.)_E,first-class
forum_E,forum_L,forum
forum_L,foris_L/foras_L,forum
foris_L/foras_L,*dhwer-_PIE,forum
flamen_E,flamen_L,flamen
flamen_L,*bhlad-_PIE,flamen
foot-locker_E,foot (n.)_E,foot-locker
frizz_E,frizz (v.)_E,frizz
faculty_E,faculte_OF,faculty
faculté_OF,facultatem_L,faculty
facultatem_L,*facli-tat-s_L,faculty
*facli-tat-s_L,facilis_L,faculty
fair-spoken_E,fair (adj.)_E,fair-spoken
flint_E,flint_OE,flint
flint_OE,*splind-_PIE,flint
*splind-_PIE,*(s)plei-_PIE,flint
*(s)plei-_PIE,*spel- (1)_PIE,flint
foolloric_E,folklore_E,foolloric
flask_E,flasco_MediL,flask
flasco_MediL,flasconem_LateL,flask
fella_E,fellow (n.)_E,fella
Fergus_E,Fearghus_Gae/Fergus_OIr,Fergus
Fearghus_Gae/Fergus_OIr,vir_L,Fergus
vir_L,*wi-ro-_PIE,Fergus
flood-gate_E,flood (n.)_E,flood-gate
favor (n.)_E,favor_OF,favor (n.)
favor_OF,favorem_L,favor (n.)
favorem_L,favere_L,favor (n.)
favere_L,*ghow-e-_PIE,favor (n.)
favor (v.)_E,favorer_OF,favor (v.)
favorer_OF,favor_OF,favor (v.)
funning_E,fun (v.)_E,funning
felony_E,felonie_OF,felony
felonie_OF,*fellonia_GaRo,felony
*fellonia_GaRo,fellonem_GaRo,felony
fore-mentioned_E,fore-_E,fore-mentioned
flaw (n.)_E,flaga_ONor,flaw (n.)
flaw (v.)_E,flaw (n.)_E,flaw (v.)
fought_E,fight (v.)_E,fought
fermium_E,Fermi_E,fermium
faintish_E,faint (adj.)_E,faintish
feticide_E,fetus_E,feticide
franc_E,frank_E,franc
frank_E,franc_F,franc
field-marshal_E,field (n.)_E,field-marshal
fanciful_E,fancy (n.)_E,fanciful
folio_E,folio_LateL,folio
folio_LateL,folio_L,folio
folio_L,folium_L,folio
folium_L,*bhol-yo-_PIE,folio
*bhol-yo-_PIE,*bhel- (3)_PIE,folio
flattery_E,flaterie_OF,flattery
flaterie_OF,flater_OF,flattery
fra_E,fra_ONor,fra
nearlyness_E,few (adj.)_E,nearlyness
falsification_E,falsificationem_LateL,falsification
falsificationem_LateL,falsificare_L,falsification
fictitious_E,fiction_E,fictitious
filtration_E,filtration_F,filtration
filtration_F,filter_F,filtration
Francophile_E,Franco-_E,Francophile
forget_E,forgietan_OE,forget
forgietan_OE,for-_OE,forget
filbert_E,philber_AF,filbert
philber_AF,noix de filbert_ONor,filbert
flatline_E,flat (adj.)_E,flatline
falafel_E,falafil_A,falafel
flingation_E,flirt (v.)_E,flingation
fimbria_E,fimbria_LateL,fimbria
fimbria_LateL,fimbriae_L,fimbria
flavorful_E,flavor (n.)_E,flavorful
fistful_E,fist (n.)_E,fistful
fathomless_E,fathom_E,fathomless
fraudulent_E,fraudulent_OF,fraudulent
fraudulent_OF,fraudulentus_L,fraudulent
fraudulentus_L,fraus_L,fraudulent
freebie_E,free (adj.)_E,freebie
filtrate_E,filtration_E/filtratus_MediL,filtrate
filtratus_MediL,filtrum_L,filtrate
fenugreek_E,fenograecum_OE,fenugreek
fenograecum_OE,faenugraecum_L,fenugreek
faenugraecum_L,faenum_L,fenugreek
formal_E,formal_OF/formel_OF,formal
formal_OF/formel_OF,formalis_L,formal
formalis_L,forma_L,formal
footle_E,footer_E,footle
footer_E,footy_E,footle
footy_E,se foutre_F,footle
se foutre_F,futer_OF,footle
futer_OF,futuere_L,footle
freestyle_E,free_E,freestyle
fyl_E,filli_E/fyly_E,fyl
filli_E/fyly_E,fylja_ONor,fyl
fylja_ONor,foli_ONor,fyl
foli_ONor,*fuljo_PGer,fyl
fallibility_E,fallible_E,fallibility
full-blown_E,full (adj.)_E,full-blown
blown_E,geblowenne_OE,full-blown
geblowenne_OE,blow (v.2)_E,full-blown
ferial_E,ferial_OF/ferialis_MediL,ferial
ferial_OF/ferialis_MediL,feriae_L,ferial
fogey_E,foggie_Scot,fogey
foggie_Scot,fogram_Scot/fog (n.2)_Scot,fogey
fogram_Scot/fog (n.2)_Scot,fog (n.2)_Scot,fogey
fermata_E,fermare_I,fermata
fermare_I,fermo_I,fermata
fermo_I,firmus_L,fermata
firmus_L,*dher-_PIE,fermata
flambe_E,flambé_F,flambe
flambé_F,flamber_F,flambe
flamber_F,flambe_OF,flambe
flambe_OF,flamma_L,flambe
flamma_L,*bhel- (1)_PIE,flambe
frankery_E,fool (n.1)_E,frankery
flourishing_E,flourish (v.)_E,flourishing
fish-tank_E,fish (n.)_E,fish-tank
foolocracy_E,fool (n.)_E,foolocracy
frangipani_E,frangipane_F,frangipani
frangipane_F,Frangipani_F,frangipani
felonious_E,felony_E,felonious
facinorous_E,facinorosus_L,facinorous
facinorosus_L,facinus_L,facinorous
facinus_L,facere_L,facinorous
facere_L,*dhe-_PIE,facinorous
funk (n.1)_E,funk_Scot,funk (n.1)
funk_Scot,fonck_Flem,funk (n.1)
funk (n.2)_E,funkière_F,funk (n.2)
funkière_F,fungier_OF,funk (n.2)
fungier_OF,fumigare_L,funk (n.2)
fava_E,fava_I,fava
fava_I,faba_L,fava
fruitless_E,fruit_E,fruitless
facing (n.)_E,face (v.)_E,facing (n.)
facing (adj.)_E,face (v.)_E,facing (adj.)
feces_E,faeces_L,feces
faeces_L,faex_L,feces
flitty_E,flit (n.)_E,flitty
fnicky_E,finical_E,fnicky
finical_E,fine (adj.)_E,fnicky
fascile_E,fasciculus_L,fascile
fasculus_L,fascis_L,fascile
fragrant_E,fragrantem_L,fragrant
fragrantem_L,fragrare_L,fragrant
fragrare_L,*fragro-_PIE,fragrant
*fragro-_PIE,*bhrag-_PIE,fragrant
fecit_E,facere_L,fecit
facere_L,*dhe-_PIE,fecit
felicitation_E,felicitate_E,felicitation
finance (n.)_E,finance_OF,finance (n.)
finance_OF,finer_OF,finance (n.)
finer_OF,fin_OF,finance (n.)
finance (v.)_E,finance (n.)_E,finance (v.)
find (v.)_E,findan_OE,find (v.)
findan_OE,*findan_PGer,find (v.)
*findan_PGer,*pent-_PIE,find (v.)
find (n.)_E,find (v.)_E,find (n.)
fillip_E,philippen_E,fillip
fickle_E,ficol_OE,fickle
ficol_OE,befician_OE,fickle
befician_OE,facen_OE,fickle
fireman_E,fire (n.)_E,fireman
fiendish_E,fiend_E,fiendish
financial_E,finance (n.)_E,financial
forgive_E,forgiefan_OE,forgive
forgiefan_OE,for-_E,forgive
giefan_E,*ghabh-_PIE,forgive
formless_E,form (n.)_E,formless
fennec_E,fenek_Arab/fanak_A,fennec
full-grown_E,full (adj.)_E,full-grown
fascination_E,fascinationem_L,fascination
fascinatem_L,fascinare_L,fascination
foodstuff_E,food_E,foodstuff
flywheel_E,fly (v.1)_E,flywheel
floater_E,float (v.)_E,floater
fluidity_E,fluidité_F,fluidity
fluidité_F,fluide_F,fluidity
fatalist_E,fatal_E,fatalist
foil (v.1)_E,foilen_E,foil (v.1)
foilen_E,foler_OF/fuler_OF,foil (v.1)
foler_OF/fuler_OF,*fullare_VL,foil (v.1)
*fullare_VL,fullo_L,foil (v.1)
foil (n.)_E,foile_E,foil (n.)
foile_E,foil_OF/fueill_OF/fueille_OF,foil (n.)
foil (v.2)_E,foil (n.1)_E,foil (v.2)
fictive_E,fictif_F,fictive
fictif_F,fictio_L,fictive
France_E,France_OF,France
France_OF,Francia_MediL,France
Francia_MediL,Francus_L,France
fastidious_E,fastidiosus_L,fastidious
fastidiosus_L,fastidium_L,fastidious
fastidium_L,*fastu-taidiom_L,fastidious
*fastu-taidiom_L,fastus_L,fastidious
feeling (n.)_E,feel (v.)_E,feeling (n.)
feeling (adj.)_E,feel (v.)_E,feeling (adj.)
faddle-faddle_E,faddle_E/fiddle_E,faddle-faddle
field-goal_E,field (n.)_E,field-goal
foxy_E,fox (n.)_E,foxy
fracking_E,frack (v.)_E,fracking
flat-top_E,flat (adj.)_E,flat-top
fertilizer_E,fertilize_E,fertilizer
forklift_E,fork (n.)_E,forklift
fovea_E,favissae_L,fovea
fussily_E,fuss (n.)_E,fussily
futuristic_E,futurist_E,futuristic
fawney_E,fainne_Ir,fawney
foolness_E,foolish_E,foolness
fuselage_E,fuselage_F,fuselage
fuselage_F,fuselé_F,fuselage
fuselé_F,*fus_OF,fuselage
*fus_OF,fusus_L,fuselage
friendly_E,friend (n.)_E,friendly
finals_E,final (adj.)_E,finals
fantasy_E,fantaisie_OF/phantasie_OF,fantasy
fantaisie_OF/phantasie_OF,phantasia_L,fantasy
phantasia_L,phantasia_G,fantasy
fistiana_E,fist (n.)_E,fistiana
fever_E,fefor_OE/fefer_OE,fever
fefor_OE/fefer_OE,febris_L,fever
febris_L,fovere_L,fever
fovere_L,*dhegh-_PIE,fever
fireplace_E,fire (n.)_E,fireplace
fishwife_E,fish (n.)_E,fishwife
fretful_E,fret (n.)_E,fretful
futures_E,future (n.)_E,futures
fraid_E,fray (v.)_E,fraid
formalize_E,formal_E,formalize
flood-plain_E,flood (n.)_E,flood-plain
faience_E,faence_F,faience
faence_F,Fayence_F,faience
Fayence_F,Faenza_F,faience
fief_E,fief_F,fief
fief_F,feodum_MediL,fief
feodum_MediL,*fehu-od_Fran,fief
fish-food_E,fish (n.)_E,fish-food
funebrial_E,funebris_L,funebrial
funebris_L,funer-_L,funebrial
funer-_L,funus_L,funebrial
foppish_E,fop_E,foppish
fetching_E,fetch (v.)_E,fetching
flange_E,flanche_OF,flange
flanche_OF,flanc_OF,flange
frontlet_E,frontelet_OF,frontlet
frontelet_OF,frontel_OF,frontlet
frontel_OF,frontale_LateL,frontlet
frontale_LateL,frons_LateL,frontlet
faultless_E,fault (n.)_E,faultless
festoon_E,feston_F,festoon
feston_F,festone_I,festoon
festone_I,festa_I,festoon
festa_I,*festa_VL,festoon
face-off_E,face (v.)_E,face-off
foot-rail_E,foot (n.)_E,foot-rail
fide siecle_E,fin de siècle_F,fide siecle
faggot (n.1)_E,fagot_OF,faggot (n.1)
fagot_OF,fagotto_I,faggot (n.1)
fagotto_I,*facus_VL,faggot (n.1)
*facus_VL,fascis_L,faggot (n.1)
faggot (n.2)_E,faggot (n.1)_E,faggot (n.2)
Florence_E,Florentia_L,Florence
Florentia_L,Florentius_L,Florence
Florentius_L,florens_L,Florence
florens_L,florere_L,Florence
familiarize_E,familiar_E,familiarize
fat-back_E,fat_E,fat-back
filch_E,filchen_E,filch
Flavius_E,Flavius_L,Flavius
funambulist_E,funis_L,funambulist
Fatimid_E,Fatima_E,Fatimid
French fries_E,French (adj.)_E,French fries
forlorn_E,forloren_E,forlorn
forloren_E,forlesan_E,forlorn
forlesan_E,forleosan_OE,forlorn
forleosan_OE,for-_E,forlorn
leosan_E,*lausa,forlorn
Foraminifera_E,foraminifer_ModL,Foraminifera
foraminifer_ModL,foramen_L,Foraminifera
foramen_L,*bhorh-_PIE,Foraminifera
ferre_L,*bher,Foraminifera
footpad_E,foot (n.)_E,footpad
pad_E,pad_Dut,footpad
pad_Dut,*patha-_PGer,footpad
flâneur_E,flâneur_F,flâneur
flâneur_F,flâner_F,flâneur
flâner_F,*pele- (2)_PIE,flâneur
fishnet_E,fish (n.)_E,fishnet
fandom_E,fan (n.2)_E,fandom
femme_E,feme_OF,femme
feme_OF,femina_L,femme
femina_L,*dhe(i)-_PIE,femme
free-spoken_E,free (adj.)_E,free-spoken
folklorist_E,folklore_E,folklorist
fragrance_E,fragrance_F,fragrance
fragrance_F,fragrantia_LateL,fragrance
fragrantia_LateL,fragrans_L,fragrance
featureless_E,feature (n.)_E,featureless
fervor_E,fervor_OF,fervor
fervor_OF,fervor_L,fervor
fervor_L,fervere_L,fervor
fervere_L,*bhreu-_PIE,fervor
filament_E,filamentum_ModL,filament
filamentum_ModL,filare_LateL,filament
filare_LateL,filum_L,filament
filum_L,*gwhi-_PIE,filament
frog (n.1)_E,frogga_OE,frog (n.1)
frogga_OE,frosc_OE/forsc_OE/frox_OE,frog (n.1)
frosc_OE/forsc_OE/frox_OE,*preu-_PIE,frog (n.1)
frog (n.2)_E,froco_Por,frog (n.2)
froco_Por,floccus_L,frog (n.2)
foxhound_E,fox (n.)_E,foxhound
frequently_E,frequent (adj.)_E,frequently
footnote_E,foot (n.)_E,footnote
frazzle (v.)_E,fasel_E,frazzle (v.)
fasel_E,facelyn_E,frazzle (v.)
facelyn_E,fasylle_E,frazzle (v.)
fasylle_E,fs_OE,frazzle (v.)
frasi (n.)_E,frazzle (v.)_E,frasi (n.)
fable-monger_E,fable (n.)_E,fable-monger
fuzzy_E,fuzz (n.)_E,fuzzy
Flaherty_E,Flaithbheartach_Ir,Flaherty
forecast (v.)_E,fore-_E,forecast (v.)
prediction (n.)_E,forecast (v.)_E,prediction (n.)
fat (adj.)_E,ftt_OE,fat (adj.)
ftt_OE,fttian_OE,fat (adj.)
fttian_OE,*faitida_PGer,fat (adj.)
*faitida_PGer,*faitjan_PGer,fat (adj.)
fat (n.)_E,fat (v.)_E,fat (n.)
fat (v.)_E,fat (adj.)_E,fat (v.)
firn_E,Firn_Ger,firn
Firn_Ger,firn_Swis,firn
firn_Swis,virne_HGer,firn
virne_HGer,firni_OHGer,firn
firni_OHGer,fyr,firn
Flavian_E,(Flavius)_E,Flavian
fontanelle_E,fontanelle_F,fontanelle
fontanelle_F,fontenele_OF,fontanelle
fontenele_OF,fontaine_OF,fontanelle
fancy-free_E,fancy (n.)_E,fancy-free
frustration_E,frustrationem_L,frustration
frustrationem_L,frustrari_L,frustration
favous_E,favus_L,favous
forgivable_E,forgive_E,forgivable
Philippine_E,Filipina_Span,Philippine
Philippine_Span,las Islas Filipinas_Span,Philippine
forego_E,foregan_OE,forego
foregan_OE,fore-_E,forego
frugivorous_E,frugi-_L,frugivorous
frugi-_L,frux_L,frugivorous
freeness_E,free (adj.)_E,freeness
forgotten_E,forget_E,forgotten
familiarly_E,familiar_E,familiarly
fulfillment_E,fulfill_E,fulfillment
functionalism_E,functional_E,functionalism
fecundity_E,fecunditatem_L,fecundity
fecunditatem_L,fecundus_L,fecundity
fulminate_E,fulminatus_L,fulminate
fulminatus_L,fulminare_L,fulminate
fulminare_L,fulmen_L,fulminate
fulmen_L,fulgor_L,fulminate
fulgor_L,fulgere_L,fulminate
fleck (v.)_E,flekka_ONor,fleck (v.)
flekka_ONor,*flekk-_PGer,fleck (v.)
*flekk-_PGer,*pleik-_PIE,fleck (v.)
fleck (n.)_E,fleck (v.)_E,fleck (n.)
foreigner_E,foreign_E,foreigner
fixation_E,fixacion_E,fixation
fixacion_E,fixationem_MediL,fixation
fixationem_MediL,fixare_L,fixation
fixare_L,figere_L,fixation
figere_L,*dheigw-_PIE,fixation
fustigate_E,Fustication_E/fusticatus_L,fustigate
Fustication_E/fusticatus_L,fusticare_L,fustigate
fusticare_L,fustis_L,fustigate
fleishy_E,flesh (n.)_E,fleishy
failing_E,fail (v.)_E,failing
flak_E,Flack_E,flak
Felicia_E,felix_L,Felicia
flinch_E,flecche_E,flinch
flecche_E,flechir_OF,flinch
flechir_OF,flechier_OF,flinch
flechier_OF,*hlankjan_Fran,flinch
fountain_E,fontaine_OF,fountain
fontaine_OF,fontana_MediL,fountain
fontana_MediL,fontanus_L,fountain
fontanus_L,fons_L,fountain
Francophone_E,Franco-_E,Francophone
forge (n.)_E,forge_OF,forge (n.)
forge_OF,faverge_OF,forge (n.)
faverge_OF,fabrica_L,forge (n.)
fabrica_L,faber_L,forge (n.)
forge (v.2)_E,force (v.)_E,forge (v.2)
forge (v.1)_E,forgier_OF,forge (v.1)
forgier_OF,fabricari_L,forge (v.1)
fabricari_L,fabrica_L,forge (v.1)
fair-minded_E,fair (adj.)_E,fair-minded
feme covert_E,feme coverte_OF,feme covert
feme coverte_OF,covert_OF,feme covert
fulsome_E,ful_E,fulsome
fatalism_E,fatalist_E,fatalism
four-eyes_E,four_E,four-eyes
forsworn_E,forsworen_OE,forsworn
forsworen_OE,forswerian_OE,forsworn
fiasco_E,fiare fiasco_F,fiasco
fiare fiasco_F,far fiasco_I,fiasco
far fiasco_I,fiasco_I,fiasco
fiasco_I,flasco_LateL,fiasco
flintstone_E,flint_E,flintstone
funded_E,fund (v.)_E,funded
factionalism_E,factional_E,factionalism
funerary_E,funerarius_LateL,funerary
funerarius_LateL,funer-_L,funerary
funer-_L,funus_L,funerary
former (adj.)_E,forme_E,former (adj.)
forme_E,forma_OE,former (adj.)
forma_OE,*fruma-_PGer/*furma-_PGer,former (adj.)
former (n.)_E,form (v.)_E,former (n.)
fortitudinous_E,fortitudinem_L,fortitudinous
freightage_E,freight (n.)_E,freightage
fibula_E,fibula_L,fibula
fibula_L,figere_L,fibula
figere_L,*dheigw-_PIE,fibula
falsies_E,false_E,falsies
faculties_E,faculty_E,faculties
facade_E,façade_F,facade
facade_F,facciata_I,facade
facciata_I,faccia_I,facade
faccia_I,*facia_VL,facade
finny_E,fin_E,finny
fratricidal_E,fratricide_E,fratricidal
fibrosous_E,fibrosus_ModL,fibrosous
fibrosus_ModL,fibra_L,fibrosous
forfend_E,for-_E,forfend
flitter_E,flit_E,flitter
fluency_E,fluent_E,fluency
firey_E,fier_E,firey
floor (n.)_E,flor_OE,floor (n.)
flor_OE,*floruz_PGer,floor (n.)
*floruz_PGer,*plaros_PIE,floor (n.)
*plaros_PIE,*pele- (2)_PIE,floor (n.)
floor (v.)_E,floor (n.)_E,floor (v.)
formalist_E,formalism_E,formalist
foliate (adj.)_E,foliatus_MediL,foliate (adj.)
foliatus_MediL,folium_L,foliate (adj.)
foliate (v.)_E,foliatus_MediL,foliate (v.)
foliatus_MediL,folium_L,foliate (v.)
flagellate (v.)_E,flagellatus_L,flagellate (v.)
flagellatus_L,flagellare_L,flagellate (v.)
flagellate (adj.)_E,flagellum_E,flagellate (adj.)
frangible_E,frangible_OF,frangible
frangible_OF,frangibilis_MediL,frangible
frangibilis_MediL,frangere_L,frangible
frangere_L,*bhreg-_PIE,frangible
faineant_E,fainéant_F,faineant
fainéant_F,fait_F,faineant
fait_F,faire_F,faineant
faire_F,facere_L,faineant
facere_L,*dhe-_PIE,faineant
fem._E,feminine (adj.)_E,fem.
forbid_E,forbeodan_OE,forbid
forbeodan_OE,for-_E,forbid
beodan_E,*bheudh-_PIE,forbid
flatland_E,flat (adj.)_E,flatland
four_E,feower_OE,four
feower_OE,*fedwores_PGer,four
*fedwores_PGer,*kwetwer-_PIE,four
fester_E,festre (n.)_E/festrir_OF,fester
festre (n.)_E/festrir_OF,festre (n.)_OF,fester
Formica (2)_E,formica_L,Formica (2)
formica_L,*morwi-_PIE,Formica (2)
faitor_E,faiteor_AF/faiture_AF,faitor
faiteor_AF/faiture_AF,faiture_OF,faitor
faiture_OF,facere_L,faitor
facere_L,*dhe-_PIE,faitor
fusil_E,fusil_F,fusil
frumious_E,fuming_E,frumious
filcher_E,filch_E,filcher
fluoride_E,fluorine_E,fluoride
fore-deck_E,fore-_E,fore-deck
floccinaucinihilipilification_E,flocci_L,floccinaucinihilipilification
flaurying_E,flavor (v.)_E,flaurying
Frobelian_E,Fröbel_Ger,Frobelian
furcate_E,furcatus_MediL,furcate
furcatus_MediL,furca_L,furcate
frown (v.)_E,frognier_OF,frown (v.)
fognier_OF,froigne_OF,frown (v.)
froigne_OF,*frogna_Gau,frown (v.)
frown (n.)_E,frown (v.)_E,frown (n.)
frosty_E,frost (n.)_E,frosty
feverish_E,fever_E,feverish
feckless_E,feck_E,feckless
feck_E,effect (n.)_E,feckless
fingering (n.2)_E,fingram_E,fingering (n.2)
fingram_E,fin grain_F,fingering (n.2)
furlong_E,furlang_OE,furlong
furlang_OE,furh_OE,furlong
factoid_E,fact_E,factoid
fancied_E,fancy (v.)_E,fancied
February_E,februarius mensis_L,February
februarius mensis_L,februare_L,February
februare_L,februa_L,February
februa_L,*f(w)esro-_PIE,February
funnies_E,funny (adj.)_E,funnies
Fomorian_E,fomor_Ir,Fomorian
fomor_Ir,fo_Ir,Fomorian
favorable_E,favorable_OF,favorable
favorable_OF,favorabilis_L,favorable
favorabilis_L,favor_L,favorable
fascism_E,fascismo_I,fascism
fiscal_E,fiscal_F,fiscal
fiscal_F,fiscalis_LateL,fiscal
fiscalis_LateL,fiscus_L,fiscal
full-circle_E,full (adj.)_E,full-circle
fanboy_E,fan (n.2)_E,fanboy
fumble (v.)_E,falma_ONor,fumble (v.)
fumble (n.)_E,fumble (v.)_E,fumble (n.)
flame (n.)_E,flaume_E/flaumbe_E/flambe_E/flame_E/flamme_E,flame (n.)
flame (v.)_E,flaumen_E/flaumben_E/flomben_E/flamben_E/flamen_E/flammen_E,flame (v.)
fleabane_E,flea (n.)_E,fleabane
foxglove_E,foxes glofa_OE,foxglove
fort sumter_E,sommetier_OF,fort sumter
fauntleroy_E,faunt_E,fauntleroy
frijday_E,frigedg_OE,frijday
frijedg_OE,Frige_OE,frijday
Frige_OE,*Frigu_OE,frijday
formation_E,formacion_OF,formation
formacion_OF,formationem_L,formation
formationem_L,formare_L,formation
formare_L,forma_L,formation
fore (adv.)_E,prep.)_E,fore (adv.)_E
fore_OE,*fura_PGer,fore (adv.)_E
*fura_PGer,*prae-_PIE,fore (adv.)_E
*prae-_PIE,*per- (1)_PIE,fore (adv.)_E
fore (adj.)_E,fore-_E,fore (adj.)
father (n.)_E,fder_OE,father (n.)
fder_OE,*fader_PGer,father (n.)
*fader_PGer,*pter-_PIE,father (n.)
father (v.)_E,father (n.)_E,father (v.)
flanders_E,Vlaanderen_Dut,flanders
Vlaanderen_Dut,vlakte_Flem,flanders
february_E,februarius mensis_L,february
februarius mensis_L,februare_L,february
februare_L,februa_L,february
februa_L,*f(w)esro-_PIE,february
freudian_E,Freud_E,freudian
finn_E,finnas_OE,finn
